id,client_id,views,title,short_description,url,image
423,14522,"13833 views","Student Grading System using PHP/MySQL with Source Code","Project: Student Grading System using PHP/MySQL About The Student Grading System is a PHP/MySQL project that will help a certain secondary school manage the record grades record of their students. The system stores the grades per subject and grade level of each student per periodic grading. The student final grade for each subject will be automatically calculated and labeled the status if either",https://www.sourcecodester.com//php/14522/student-grading-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/grading_0.png?itok=KAwLuKUy
424,14519,"17321 views","Event Management System using PHP/MySQL with Source Code","Project: Event Management System using PHP/MySQL with Source Code About The Event Management System is a simple PHP/MySQL project that will help an event organizing company or business manage their client event details and market the client event also. This system market also the venue list of the event organizing company's selected possible venue for an event. This event management system allows",https://www.sourcecodester.com//php/14519/event-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/event.png?itok=YFO5rowU
425,14518,"5071 views","Online Job Portal in PHP with Full Source Code (2020)","Online Job Portal in PHP with Free Source Code (2020) This Online Job Portal is made up of PHP, Javascript and MYSQL for the database. The main purpose of this Online Job Portal in PHP is to provide convenience for Job Seekers in searching for various jobs depending on his qualifications and apply for the job. The features of this Online Job Portal in PHP are user-friendly that users can easily",https://www.sourcecodester.com//php/14518/online-job-portal-php-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/online-job-portal-in-php-with-full-source-code.jpg?itok=BGcJxzN8
426,14516,"5679 views","Simple Chat System using PHP/MySQL and WebSocket with Source Code","Project: Simple Chat System using PHP/MySQL and WebSocket with Source Code About The Simple Chat System using PHP/MySQL and WebSocket is a simple PHP/MySQL project also with the help of a web socket. The system is inspired by well-known applications or web applications such as Facebook Messenger, Skype, and Viber. In this project, the system will help you to understand how a chat system works like",https://www.sourcecodester.com//php/14516/simple-chat-system-using-phpmysql-and-websocket-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/chat.png?itok=s7nolMQG
427,14513,"5325 views","Simple Online Leave Management System using PHP/MySQL with Source Code","Project: Simple Online Leave Management System using PHP/MySQL About The Simple Online Leave Management System using PHP/MySQL is a PHP/MySQL project that manages the employee's leave records of a certain company. This system allows the employees to apply their leave applications online. With this feature, the employee will automatically limit the application by their leave credits available",https://www.sourcecodester.com//php/14513/simple-online-leave-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/leave.png?itok=jJR2w7NV
428,14512,"5632 views","Online Student File Management System with Full Source Code (2020)","Online Student File Management System in PHP with Full Source Code (2020) The Online Student File Management System is made up of PHP, JavaScript, Bootstrap and CSS that contains the admin section and the user section. It is a user friendly system that all the functions can be easily performed whether you are an admin or a user. The admin has a vital role in this Online Student File Management",https://www.sourcecodester.com//php/14512/online-student-file-management-system-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/student-file-management-system-with-source-code_0.jpg?itok=eWZudM0r
429,14504,"19723 views","Hotel Management System in PHP with Full Source Code (2020)","Hotel Management System in PHP with Full Source Code (2020) This Hotel Management System is developed using PHP, Bootstrap, Javascript and CSS. It is an easy to use system that is designed to meet the needs of every guest in a hotel. The Hotel Management System contains the admin and user section. The admin plays a vital role in Hotel Management System because he is the one who manages all the",https://www.sourcecodester.com//php/14504/hotel-management-system-php-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/hotel-management-system-with-full-source-code.jpg?itok=sXIuSQMF
430,14503,"10185 views","Art Gallery Management System using PHP/MySQL with Source Code","Project: Art Gallery Management System using PHP/MySQL About The Art Gallery Management System with Simple CMS website using PHP/MySQL is a simple project that will help a certain gallery to manage their paintings or sculptures in their business. The main purpose of this project is to help the art gallery business market their arts online using their own website. This system includes upcoming",https://www.sourcecodester.com//php/14503/art-gallery-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/art.png?itok=5VBg5aCk
431,14502,"12253 views","Online Appointment System in PHP with Full Source Code (2020)","Online Appointment System in PHP with Full Source Code The Online Appointment System is a web based application that is made up of PHP, Javascript and CSS. This Online Appointment System has two sides the admin side and the user side (can be either a doctor or the patient). In the admin side, he has the full control in managing the appointments while on the user side, he needs to register first so",https://www.sourcecodester.com//php/14502/online-appointment-system-php-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/doctor-appointment-in-php-with-full-source-code.jpg?itok=sXZU_PGY
432,14500,"10476 views","Pharmacy Sales and Inventory System using PHP/MySQL with Source Code","Project: Pharmacy Sales and Inventory System using PHP/MySQL About The Pharmacy Sales and Inventory System is a simple project that will help pharmacy businesses manage the medicine that they are selling and monitor their available stocks. This will also help to track the expired medicine product on hand which this system notifies them when the expiry date of their stock will come. And by this",https://www.sourcecodester.com//php/14500/pharmacy-sales-and-inventory-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/pharmacy.png?itok=RLxChHtw
433,14497,"3329 views","Establishment Billing Management System using PHP/MySQL with Source Code","Project: Establishment Billing System using PHP/MySQL About The Establishment Billing Management System is a simple project that will help certain establishment tenants with monthly billing. This system stores all the commercial blocks of the establishment such as malls along with the rates of each block. This billing system generates the tenant's monthly rental, electricity, and water wages. The",https://www.sourcecodester.com//php/14497/establishment-billing-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/billing.png?itok=NVbV0JS5
434,14490,"9602 views","Online Student&#039;s Management System in PHP with Full Source Code (2020) ","Online Student's Management System in PHP with Full Source Code (2020) The Online Student Management System is made up of PHP, CSS, Bootstrap and JavaScript. The Student Record System is designed to help schools manage all their student records and administration. It contains two sides which is the admin side and the staff side. The admin plays a big part in managing the Student Record System",https://www.sourcecodester.com//php/14490/online-students-management-system-php-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/student-record-system.jpg?itok=YAWM0ntr
435,14485,"3371 views","Online Exam Form Submission in PHP/MySQL with Full Source Code (2020)","Online Exam Form Submission in PHP/MySQL with Full Source Code (2020) The Online Exam Form Submission is made up of PHP, CSS, JavaScript and bootstrap. This Online Exam Form Submission contains two sides the admin side and the user (student) side. The admin has the ability to manage every enrolled student and view the subjects. While on the user side or the student he/she need to log in first",https://www.sourcecodester.com//php/14485/online-exam-form-submission-phpmysql-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/exam-form-submission-full-source-code_0.jpg?itok=XtQnlgkv
436,14491,"11113 views","Tracking/Monitoring Management System using PHP/MySQL with Source Code","Project: Tracking/Monitoring Management System using PHP/MySQL About The Tracking/Monitoring Management System is a simple PHP project that will help the local government or establishment manage the records of individuals who entered the establishments to easily track the movement of a certain person in case the person will diagnose as a COVID positive patient. This tracking system generates a",https://www.sourcecodester.com//php/14491/trackingmonitoring-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/tracking.png?itok=ztdDJUDJ
437,14487,"9837 views","Simple Realtime Quiz System using PHP/MySQL with Source Code","Project: Simple Realtime Quiz System using PHP/MySQL About The Project The Simple Realtime Quiz System is a PHP/MySQL project that will help teachers for online classes to provide a quiz or quizzes to his/her students on his/her control. This simple project help to connect students answer sheet to their teacher. Talking about the real-time feature of this quiz system will provide the quiz code to",https://www.sourcecodester.com//php/14487/simple-realtime-quiz-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/realtime.png?itok=3XuIGGhC
438,14486,"6100 views","Project Management System using PHP/MySQL with Source Code","Project: Project Management System using PHP/MySQL About The Project Management System is a simple PHP/MySQL project that will help construction businesses to manage the records and status of each project they handle. This project organizes the construction company's project records with the status of each part of the category of the development such as the layout, landscape and etc, which this",https://www.sourcecodester.com//php/14486/project-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/pms.png?itok=6KBSbmcT
439,14482,"3095 views","Restaurant Reservation System in PHP with Full Source Code (2020)","Restaurant Reservation System in PHP with Full Source Code (2020) This Online Restaurant Reservation System is made up of PHP, JavaScript and CSS. The Restaurant Reservation System has two sides the user side which is the customer and the admin side who is the one responsible in administering the Restaurant Reservation System. It is a simple system and user-friendly that the features can be easily",https://www.sourcecodester.com//php/14482/restaurant-reservation-system-php-full-source-code-2020.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/restaurant-reservation-system-with-source-code_4.jpg?itok=jZXTAB1P
440,14480,"2486 views","Vehicle Parking Area Management System using PHP/MySQL with Source Code","Project: Vehicle Parking Area Management System using PHP/MySQL About the Project The Vehicle Parking Area Management System is a simple project that will help a certain establishment that has a payable parking area or a pay parking business check-in and check-out process and monitor slot availability. This system can generate a parking ticket for the client reference and staff reference for",https://www.sourcecodester.com//php/14480/vehicle-parking-area-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/parking_area_1.png?itok=LMgyNxP6
441,14479,"6455 views","Dynamic Transaction Queuing System using PHP/MySQL with Source Code","Project: Dynamic Transaction Queuing System using PHP/MySQL About The Dynamic Transaction Queuing System is a simple PHP/MySQL project that helps to queue clients without a line in front of the transaction window or desk such as in the Payment window or desk of a certain company. This project will display the serving queue for each transaction type stored in the system. Talking about why this",https://www.sourcecodester.com//php/14479/dynamic-transaction-queuing-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-10/images/queuing.png?itok=2TUyVrDS
442,14478,"3376 views","Photo Share Website using PHP/MySQL with Source Code","Project: Photo Share Website using PHP/MySQL with Source Code About The Photo Share Website is a simple PHP/MySQL project that store and share users uploaded images. This project was inspired by Instagram and Facebook Moments Web Applications. In this project, users of the site can upload multiple numbers of the photo and can be shared by all users of the website. This posted images can be",https://www.sourcecodester.com//php/14478/photo-share-website-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/photo-share.png?itok=0O21K1bN
443,14475,"18337 views","Payroll Management System using PHP/MySQL with Source Code","Project: Payroll Management System using PHP/MySQL About the Project The Payroll Management System is a simple PHP/MySQL project that manages and calculates the employee's payroll of a certain company. This payroll project can compute the employee's payroll monthly and semi-monthly. The payroll management system itself a static configuration for payroll calculation such as the number of working",https://www.sourcecodester.com//php/14475/payroll-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/payroll.png?itok=RYjlGGN3
444,14473,"10452 views","Recruitment Management System using PHP/MySQL with Source Code","PROJECT: Recruitment Management System using PHP/MySQL About The Recruitment Management System is a simple project that will help a certain company manage their recruitment or job hiring process, and also can be accessed online. The purpose of this project is to help a certain company store, process, manage, and track all the data that are related to their recruitment processes. This project also",https://www.sourcecodester.com//php/14473/recruitment-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/recruitment_0.png?itok=7e9it3UJ
445,14471,"15402 views","Loan Management System using PHP/MySQL with Source Code","Project: Loan Management System using PHP/MySQL with Source Code - Updated About the Project The Loan Management System is a simple project that managing loan data for a certain company or lending company. The project will organize all list of data being used in a loan transaction. The admin will populate the list of borrowers, type of loans, and the loan plan, this data will be used for",https://www.sourcecodester.com//php/14471/loan-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/loans.png?itok=C2vqrEQz
446,14469,"12933 views","Online Flight Booking System using PHP/MySQL with Source Code","Project: Online Flight Booking System using PHP/MySQL with Source Code About the Project The Online Flight Booking System is a project that will help the airline ticket booking business provides its clients with an easy way and automated processing system online. This project has 2 sides of user's restriction, which are the admin and the client/website visitor. The admin will store all flight",https://www.sourcecodester.com//php/14469/online-flight-booking-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/flight.png?itok=bSDYncoN
447,14467,"17083 views","Simple Doctor&#039;s Appointment System using PHP/MySQL with Source Code","Project: Simple Doctor's Appointment System using PHP/MySQL with Source Code. About the Project The Simple Doctor's Appointment System is a simple PHP/MySQL project that will help a certain medical establishment such as a clinic or a hospital client/patients to request an appointment with the doctor online. This project can also help doctors to manage the schedules of their appointments with their",https://www.sourcecodester.com//php/14467/simple-doctors-appointment-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/das.png?itok=ijh6KFlZ
448,14463,"7316 views","Laundry Management System using PHP/MySQL with Source Code","Project: Laundry Management System using PHP/MySQL About the Project The Laundry Management System is a simple project using PHP/MySQL. This system is focused on daily transactions and processes in a certain laundry shop. The Laundry Management of staff will store all their daily transactions with their customer which mainly the list of the clients' laundry data. The system admin or staff will",https://www.sourcecodester.com//php/14463/laundry-management-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/laundry.png?itok=A0x_woKJ
449,14461,"12605 views","Simple Grocery Store Sales And Inventory System using PHP/MySQL with Source Code","PROJECT: Grocery Store Sales and Inventory System Using PHP/MySQL About The Project The Grocery Store Sales and Inventory System is a simple PHP project with source code, This Sales and Inventory System will help grocery stores to manage their inventory stock and monitor their sales daily. The grocery store daily sales will be stored in the system and can be easy to track and be monitored. This",https://www.sourcecodester.com//php/14461/simple-grocery-store-sales-and-inventory-system-using-phpmysql-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/sales_inventory.png?itok=YKYz3w_Q
450,14460,"32996 views","Simple Online Food Ordering System using PHP/MySQL","The Online Food ordering System is a simple project using PHP/MySQL. This project was developed using HTML, CSS, PHP, JavaScript (jQuery/Ajax), and Bootstrap. This project does not support any payment transaction with any third party API such as PayPal. About the Project The Simple Online Food Ordering System has the admin side and visitor/client-side. The admin will manage all the data needed for",https://www.sourcecodester.com//php/14460/simple-online-food-ordering-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/fos.png?itok=mUnYtgu7
451,14458,"30018 views","Hotel Management System Project using PHP/MySQL","The Hotel Management System is a simple project using PHP/MySQL. This project was developed using HTML, CSS, Javascript (jQuery and Ajax) and Bootstrap, and also using startbootstarp free template (https://startbootstrap.com/previews/creative/). About the Project The Hotel Management System is a project that will help to ease the check-in, check out, and booking process of a certain hotel. This",https://www.sourcecodester.com//php/14458/hotel-management-system-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/hms.png?itok=qpkWGtu1
452,14456,"19543 views","Online Voting System Project using PHP/MySQL","The Online Voting System is a simple project using PHP/MySQL. To develop this project, I have used HTML for the page layout, CSS, and Bootstrap for the designs, JavaScript (jQuery / Ajax) for UI/UX. This simple project explains how do polling systems do work. Feel free to download and modify the source code. About the Project The Online Voting System is a simple project that represents the",https://www.sourcecodester.com//php/14456/online-voting-system-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/standings.png?itok=Skfyvy_A
453,14454,"12512 views","File Management System using PHP/MySQLi with Source Code","The File Management System source code is a project using PHP/MySQL. This project has been developed using HMTL, CSS, PHP, JavaScript (jQuery/ Ajax) and Bootstrap. This project will allow users to manage their documents online. The project features are likely inspired to Google Drive File Management, and the difference is this system will only focus on a certain organization or establishment only",https://www.sourcecodester.com//php/14454/file-management-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/capture.png?itok=5EL1rjza
454,14450,"5637 views","Lockdown E-Pass Management System using PHP/MySQL","Lockdown is supposed to protect against the spread of disease from 1 individual to another, to protect others and ourselves. This implies, not stepping outside of the home except for purchasing requirements, cutting back the number of excursions outside, and ideally just a single, healthful relative making the excursions when absolutely essential. If there's anyone in the home who's very sick and",https://www.sourcecodester.com//php/14450/lockdown-e-pass-management-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/dashboard.jpg?itok=H_gqXoof
455,14452,"7810 views","Seat Reservation System for Movie Theater Project using PHP/MySQL","The Seat Reservation System for Movie Theater is a PHP/MySQL project. This project uses HTML, CSS, Javascript ( jQuery and Ajax), and Bootstrap (also with startbootstrap free template). This project helps the movie theater customer to book their seats online. Other functions or features of this project can be also used in different booking projects. Feel free to download and modify the source code",https://www.sourcecodester.com//php/14452/seat-reservation-system-movie-theater-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/resevation.png?itok=hYkNoJOn
456,14451,"3751 views","Simple Barcode Generator using PHP/JavaScript","The Simple Barcode Generator project is a free source code for everyone. To develop this project, I used HTML, PHP, JavaScript (Ajax / jQuery), and Bootstrap. Also, I use the PICQER BARCODE PHP library for the generation of a barcode image. The bar code is commonly used for product identification for inventory and sales, but you can also use it for any purpose basically for fast identification for",https://www.sourcecodester.com//php/14451/simple-barcode-generator-using-phpjavascript.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/bcode.png?itok=iX6zWPpL
457,14448,"7923 views","Online Shop Project using PHP/MySQL","The Online Shop using PHP/MySQL is a project for online purchasing/ordering. This project was developed using HTML, CSS, JavaScript, PHP, and bootstrap. About the Project The Online Shop project has 2 types of users, which is the subscriber or the buyer and the admin. The admin manages all the necessary data or records of product to sell. Also, the admin will update the status of the user's orders",https://www.sourcecodester.com//php/14448/online-shop-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/shop.png?itok=Eo6ADIaH
458,14444,"5302 views","Enrollment System Project with Source Code Using PHP/MySQL","The Enrollment System using PHP/MySQL is a project to manage the record of enrolled students of a certain school. This project was developed using HTML5, CSS, PHP, JavaScript (jQuery / Ajax) and Bootstrap for the design. About The Enrollment System project manages the records of the enrolled students of a certain school. The system can only be managed by the admin users, which means students and",https://www.sourcecodester.com//php/14444/enrollment-system-project-source-code-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/home_1.png?itok=xi6Z8d4J
459,,"2749 views",,,https://www.sourcecodester.com/,https://www.sourcecodester.com/
460,14443,"3349 views","Student Management System Project in PHP","Project Title: Student Management System The Student Management System with Source Code is a PHP project that can help you manage the list of students within a school or college. The purpose of the system is to lessen the workload of the school register for registering new enrollees. This simple project was developed using PHP, MySQLi, CSS and Javascript. This system can help you organize the list",https://www.sourcecodester.com//php/14443/student-management-system-project-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/student-management-system-project-in-php.png?itok=hfAyZ_Cm
461,14439,"5836 views","Simple Library Management System Project Using PHP/MySQL","The Simple Library Management System is a project using PHP. This project has been developed using HTML5, CSS, JavaScript, PHP, and MDBootstrap. Feel free to download the source code and modify and I hope this simple project will you with your needs. About the Project The Simple Library Management System can help manage the school library. This system is easy to use, which can help librarians to",https://www.sourcecodester.com//php/14439/simple-library-management-system-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/lms-img.png?itok=U8xAItEA
462,14438,"19628 views","Online Bus Booking System Project Using PHP/MySQL","The Online Bus Booking System is a project using PHP/MySQL. This project also used jQuery and Ajax to make user interaction or experience be much better when handling a form. To develop the system, I used HTML5, CSS, JavaScript (jQuery/ Ajax), and Bootsrap. About the Project The Online Bus Booking System is a system that manages the bus company booking or ticketing processes. On the system",https://www.sourcecodester.com//php/14438/online-bus-booking-system-project-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/home-img.png?itok=Fg5Ig6jx
463,14437,"18682 views","Simple Online Quiz System Project using PHP with Source Code","Simple Online Quiz System using PHP with free source code. This project was developed using HTML5, CSS, PHP, JavaScript, jQuery, Ajax and Bootstrap [ https://getbootstrap.com/ ]. In this project, the faculty of the school can create their quizzes or even homework quizzes. To learn about this project please continue reading. About the Project The Simple Online Quiz System is a project that can be",https://www.sourcecodester.com//php/14437/simple-online-quiz-system-project-using-php-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/online-quiz.png?itok=k3iztvu1
464,14433,"13572 views","Employee Attendance Record System using PHP","The Employee Attendance Record System is a simple project using PHP. This project developed using PHP, HTML5, CSS and JavaScript ( jQuery/ Ajax ). This project could help you if you are starting an HRIS or a Payroll System. In this project, you will learn how do Biometrics System works. I used bootstrap packages for the design in this project [ https://getbootstrap.com/ ]. About the Project The",https://www.sourcecodester.com//php/14433/employee-attendance-record-system-using-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/attendance_system.png?itok=jirjqd2q
465,14432,"6367 views","Employee Management System Using PHP","Project Title: Employee Management System The Employee Management System with Source Code is a PHP project that can make your employer work convenient and easy to manage all the employees within the company. This simple project was developed using these: PHP, MySQLi, CSS and Javascript. This system is useful when it comes to big companies that has a lot of employees, it could help you organize and",https://www.sourcecodester.com//php/14432/employee-management-system-using-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-09/images/employee-management-system.png?itok=RASw2s1v
466,14415,"9109 views","Vehicle Parking Management System Project in PHP/MySQL with Full Source Code","As every city is trying to get betterment in their city culture in short they are hoping for a smart city. Vehicle parking management system is a project which I developed for my client from Lagos, Nigeria. This is full source code is useful for new programmers for learning purpose. students also can use it for academic project presentation but don't forget to appreciate my work by liking my",https://www.sourcecodester.com//php/14415/vehicle-parking-management-system-project-phpmysql-full-source-code.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/vehicle-parking-management-system-project-in-php.jpg?itok=HkJiezzr
467,14412,"4764 views","Mobile Shop System in PHP MySQL","The simple mobile shop system, the system we have admin can manage the items like add new product, update, delete, and upload new picture. The system develop PHP MySQL, HTML, CSS, and JavaScript. Is very simple to understand and friendly user. Download xampp Download the zip file Extract file copy “MobileShop” folder Paste inside root directory/ xampp local disk C: xampp/htdocs, PHPMyAdmin http:/",https://www.sourcecodester.com//php/14412/mobile-shop-system-php-mysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/sourcecodester_3.png?itok=vdp1aNaD
468,14404,"5362 views","Vehicle Management System in PHP/MySQL ","The Vehicle Management System is a simple web application which is develop in php mysql,the system is simple to understand and friendly user, the admin can add driver inforamtion and approved booking customer, the user is represent customer Download xampp Download the zip file Extract file copy “vehiclemanagemen” folder Paste inside root directory/ xampp local disk C: xampp/htdocs, PHPMyAdmin http",https://www.sourcecodester.com//php/14404/vehicle-management-system-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/sourcedester.png?itok=fqUs7xDc
469,14399,"3122 views","Teacher Record System in PHP/MySQL","The Teacher Record System, created in PHP MySQL, This system project which can keep all records, it contains of one user only the teacher, he/she can add students, update, edit, and delete, the main purposes of this simple project is to monitor the attendance of the students record. Download xampp Download the zip file Extract file copy “trms” folder Paste inside root directory/ xampp local disk C",https://www.sourcecodester.com//php/14399/teacher-record-system-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/1.png?itok=KQEsJfrl
470,14398,"15473 views","Pharmacy/Medical Store Point of Sale System Using PHP/MySQL and Bootstrap Framework with Source Code","This is a Pharmacy/Medical Store Point of Sale (POS) System. This was developed using PHP and MySQL Database. The system manages the Pharmacy's Sales transaction with their customers and also manages their medicinal products stocks. The system stores the products along with some details such as the supplier and the product categories. The product categories are dynamically stored in the database",https://www.sourcecodester.com//php/14398/pharmacymedical-store-sale-point-using-phpmysql-bootstrap-framework.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/annotation-2020-08-16-221713.png?itok=2an6l0od
471,14386,"4566 views","Online Hospital Management System Using PHP/MySQL","This simple online Hospital Management System is to make a faster and reliable Doctor appointment system and improve the efficiency of health service by reducing the work and time and cost used to create paper documents and retrieve information of the patient. The system develop in PHP MySQL CSS, HTML, JavaScript, and Bootstrap. Download xampp Download the zip file Extract file copy",https://www.sourcecodester.com//php/14386/online-hospital-management-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/sourcecodester_2.png?itok=JheDy76O
472,14383,"11840 views","Online Book Store","Online Book Store with Source Code is a PHP project that can let you order books through online transaction. The program was developed using these languages: PHP, MySQLi and Javascript. The system is easy to use, the user must register an account first before you can order some books. After login the user can select a book by clicking a category or searching by entering a keyword. The admin only",https://www.sourcecodester.com//php/14383/online-book-store.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-08/images/online-book-store.png?itok=VCrXPGkf
473,14372,"4086 views","Daily Tracker System in PHP/MySQL","The Dialy Expense Tracker System develop in PHP and MySQL database. This Simple Project can Keep all records of daily expenses, in Dashboard section the user can view daily expenses or monthly, yearly basis. The user also can manage the add/delete, in the profile section the user can update his/her profile anytime. Download xampp Download the zip file Extract file copy “dets” folder Paste inside",https://www.sourcecodester.com//php/14372/daily-tracker-system-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/qaaaa.png?itok=UWC5oDmU
474,14368,"3863 views","Online Shopping Alphaware in PHP/Mysql","Online Shopping Alphaware is develop using PHP/MySQL, HTML, JavaScript, Ajax, Bootrap CSS. This project contains the admin and user, the user can view shopping items with details, and also sign up before buy products online, while the admin can add items, update, delete, and manage products. Download xampp Download the zip file Extract file copy “alphaware_2” folder Paste inside root directory/",https://www.sourcecodester.com//php/14368/online-shopping-alphaware-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/edsdf.jpg?itok=JGXDUX3E
475,14367,"5112 views","Online Food Ordering System Using PHP/MySQL","The online food ordering develop in PHP MySQL using HTML, java Script, CSS, J Query Ajax, this web application as a simple and convenient way for the customer to purchase food in the online, without having to go the restaurant, the admin can manage the order of the customer and also add, update, delete, from the system Download xampp Download the zip file Extract file copy “Online-Food-Order”",https://www.sourcecodester.com//php/14367/online-food-ordering-system-using-phpmysql.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/sourcecodester.png?itok=gQDqKVC0
476,14366,"16196 views","Stock Management System in PHP","Stock Management System is develop web application use JavaScript, CSS. using PHP MySQL, this software is used to track the products in and out from the inventory, the user can add products, update, delete and track, and keep the records of products in a proper way, and also the system Download xampp Download the zip file Extract file copy “stock” folder Paste inside root directory/ xamp local",https://www.sourcecodester.com//php/14366/stock-management-system-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/ze.jpg?itok=U9lFj-Ru
477,14364,"3524 views","Employee Record Management System in PHP","The employee record management using php mysql. In this system in order to ensure controlled compliance and across staff information.The admin also controlled and edit personal information of employee, and the staff allows to manage their own personal. Download xampp Download the zip file Extract file copy “erms” folder Paste inside root directory/ xamp local disk C: xampp/htdocs, PHPMyAdmin http",https://www.sourcecodester.com//php/14364/employee-record-management-system-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/2020-07-24_18-53-35.jpg?itok=PXkR85PC
478,14359,"2338 views","Employee Leave Management System in PHP","Employee Leave Management System is to process used to handle any kind of leave off approved by admin and request by the employee, to track leave of that employees are away from work using online. May calculate compensation provided to absent or late employees and file this information in company records approved by admin. How to run Project Download xampp Download the zip file Extract file copy",https://www.sourcecodester.com//php/14359/employee-leave-management-system-php.html,https://www.sourcecodester.com//sites/default/files/styles/thumbnail/public/2020-07/images/gre.png?itok=fLGi_T2t
